Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,4720,2,-30,-0.63,4740,4785,4600,220663,1030067445,287512994145,61107969,KSQ
217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,15720,3,0,0.0,15720,15900,15360,15233,237818240,287275887640,18403324,KSQ
126720,KR7126720002,수산인더스트리,KOSPI,,20100,2,-50,-0.25,20300,20500,20000,59373,1199425250,287148600000,14286000,STK
001940,KR7001940006,KISCO홀딩스,KOSPI,,17670,2,-160,-0.9,17760,18100,17580,6985,124348730,285836634600,16176380,STK
006220,KR7006220008,제주은행,KOSPI,,8880,2,-280,-3.06,9080,9100,8840,188439,1680754270,285624800860,32128774,STK
010600,KR7010600005,웰바이오텍,KOSPI,,3160,2,-120,-3.66,2970,3265,2965,10183312,31448218500,285499497980,90923407,STK
452260,KR7452260003,한화갤러리아,KOSPI,,1466,2,-53,-3.49,1518,1520,1447,6761302,9987715172,284585907480,193859610,STK
009160,KR7009160003,SIMPAC,KOSPI,,4335,2,-165,-3.67,4400,4450,4320,178061,777415475,283964099440,65429516,STK
011760,KR7011760006,현대코퍼레이션,KOSPI,,21450,2,-550,-2.5,21750,22150,21350,78150,1686813000,283761320700,13228966,STK
241710,KR7241710003,코스메카코리아,KOSDAQ,우량기업부,26550,1,50,0.19,26250,26700,25400,340360,8864968700,283554000000,10680000,KSQ
272550,KR7272550005,삼양패키징,KOSPI,,17720,2,-590,-3.22,18300,18310,16800,65779,1158662230,282459324190,15788671,STK
130660,KR7130660004,한전산업,KOSPI,,8700,1,490,5.97,8130,9040,7900,2295440,19875719880,281990000000,32600000,STK
090710,KR7090710005,휴림로봇,KOSDAQ,투자주의환기종목(소속부없음),1720,2,-78,-4.34,1800,1801,1719,2160155,3768125173,281857976258,163775698,KSQ
016580,KR7016580003,환인제약,KOSPI,,15100,2,-260,-1.69,15200,15250,14940,78137,1178402800,280303054900,18600070,STK
123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,23800,2,-600,-2.46,24350,24400,23600,20882,498409950,279172072200,11729919,KSQ
036030,KR7036030005,케이티알파,KOSDAQ,중견기업부,5660,2,-290,-4.87,5850,5890,5620,161222,917791680,278919720270,49019283,KSQ
265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,18260,2,-730,-3.84,18950,19000,18250,131701,2441274450,278885933250,15281421,KSQ
206650,KR7206650004,유바이오로직스,KOSDAQ,기술성장기업부,7620,2,-60,-0.78,7530,7730,7450,216220,1635624000,278073877410,36444807,KSQ
026890,KR7026890004,스틱인베스트먼트,KOSPI,,6700,2,-240,-3.46,6990,7240,6580,421072,2896375200,277993427250,41678175,STK
027360,KR7027360007,아주IB투자,KOSDAQ,우량기업부,2300,1,20,0.88,2300,2310,2240,295659,673837600,277892798800,120822956,KSQ
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,12710,2,-520,-3.93,13200,13200,12710,139527,1790648910,277634016000,21605760,KSQ
005010,KR7005010004,휴스틸,KOSPI,,4935,2,-175,-3.42,4980,5110,4900,822473,4092783915,277569090500,56188075,STK
182360,KR7182360008,큐브엔터,KOSDAQ,중견기업부,20100,2,-1200,-5.63,21250,21250,19980,360988,7348679520,277474208700,13804687,KSQ
100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,5140,2,-50,-0.96,5190,5220,5010,184050,942110870,276795158500,54167350,KSQ
023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3575,1,75,2.14,3515,3595,3480,509398,1812277305,276772889540,77310863,KSQ
016790,KR7016790008,카나리아바이오,KOSDAQ,중견기업부,4800,2,-270,-5.33,5000,5090,4750,1854934,9035169205,276758077675,57597935,KSQ
089030,KR7089030001,테크윙,KOSDAQ,우량기업부,7320,2,-270,-3.56,7500,7630,7300,213980,1582603380,274922827200,37353645,KSQ
000020,KR7000020008,동화약품,KOSPI,,9800,2,-780,-7.37,10080,10090,9730,301046,2961108290,274287035400,27931470,STK
036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,12190,2,-540,-4.24,12490,12600,12180,714673,8835059610,274058846920,22482268,KSQ
006840,KR7006840003,AK홀딩스,KOSPI,,20550,2,-100,-0.48,20600,21000,20000,24143,494916000,273562134650,13247561,STK
041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,5540,2,-30,-0.54,5620,5790,5290,5063533,28086524080,272992984020,49725498,KSQ
289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,12330,2,-570,-4.42,12730,12730,12310,134550,1666675120,272539898400,22121745,KSQ
095720,KR7095720009,웅진씽크빅,KOSPI,,2355,2,-30,-1.26,2385,2390,2300,176343,412677345,270861534825,115505985,STK
083790,KR7083790006,CG인바이츠,KOSDAQ,관리종목(소속부없음),3520,2,-345,-8.93,2990,3700,2990,1071294,3617920610,270667520640,76894182,KSQ
042520,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,22400,2,-3000,-11.81,23100,23900,22150,794398,18141918400,270188227200,12116064,KSQ
088390,KR7088390000,이녹스,KOSDAQ,우량기업부,28750,2,-1600,-5.27,30100,30550,28500,74396,2185230000,269843015000,9385844,KSQ
002150,KR7002150001,도화엔지니어링,KOSPI,,8010,2,-140,-1.72,8130,8130,7980,128933,1036937110,269760000000,33720000,STK
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,7890,4,1820,29.98,6010,7890,5870,6705542,48701312080,269449512180,34150762,KSQ
174900,KR7174900001,앱클론,KOSDAQ,기술성장기업부,17550,2,-450,-2.5,17940,17940,17380,80281,1412719400,269121769570,15352069,KSQ
260870,KR7260870001,SK시그넷,KONEX,일반기업부,44150,2,-1450,-3.18,44950,45100,44150,20400,908509200,269085861500,6094810,KNX
317330,KR7317330009,덕산테코피아,KOSDAQ,우량기업부,14640,2,-530,-3.49,15060,15170,14620,69828,1035802300,269045545920,18377428,KSQ
034810,KR7034810002,해성산업,KOSDAQ,우량기업부,8290,2,-210,-2.47,8450,8470,8230,44292,368286060,267942933110,32556857,KSQ
002900,KR7002900009,TYM,KOSPI,,5940,2,-290,-4.65,6230,6230,5920,598938,3595802180,267602678640,45050956,STK
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,11000,3,0,0.0,10950,11200,10450,203354,2200117900,266958460800,24181020,KSQ
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,18260,1,2440,15.42,16610,18680,16300,627700,11106360790,266952000000,14700000,KSQ
001500,KR7001500008,현대차증권,KOSPI,,8410,2,-30,-0.36,8430,8440,8350,33491,280818310,266068395180,31712562,STK
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,42900,2,-3400,-7.34,45000,45250,42600,215661,9399615050,264903381600,6174904,KSQ
083930,KR7083930008,아바코,KOSDAQ,우량기업부,17200,2,-630,-3.53,17710,17900,17010,133929,2343572980,264791869640,15412798,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,21750,2,-500,-2.25,22250,22350,21550,193028,4222495800,263793624900,12045371,KSQ
001880,KR7001880004,DL건설,KOSPI,,11940,2,-90,-0.75,12030,12230,11630,20766,246936590,263316210960,22053284,STK
031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2625,2,-115,-4.2,2660,2720,2590,790128,2078372635,262487050875,99995067,KSQ
053690,KR7053690004,한미글로벌,KOSPI,,24000,2,-1150,-4.57,25100,25200,23500,220910,5345097150,262433322500,10957550,STK
131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,4420,2,-245,-5.25,4595,4615,4420,1636151,7347694780,261638271180,59194179,KSQ
064260,KR7064260003,다날,KOSDAQ,우량기업부,3775,2,-65,-1.69,3800,3830,3715,245068,921536750,260627371200,68949040,KSQ
005390,KR7005390000,신성통상,KOSPI,,1803,2,-79,-4.2,1882,1882,1803,115731,210210345,259824769120,143708390,STK
001630,KR7001630003,종근당홀딩스,KOSPI,,51700,2,-1700,-3.18,52900,53200,51100,8887,463141900,259510799800,5009861,STK
037710,KR7037710001,광주신세계,KOSPI,,32400,2,-150,-0.46,32400,32800,32200,5009,162976950,259006534500,7957190,STK
001790,KR7001790005,대한제당,KOSPI,,2885,2,-140,-4.63,3020,3020,2870,1056767,3073992990,258774633300,89696580,STK
001460,KR7001460005,BYC,KOSPI,,414000,2,-11500,-2.7,414000,416000,408500,67,27697000,258590610000,624615,STK
051360,KR7051360006,토비스,KOSDAQ,중견기업부,15890,2,-50,-0.31,15780,16090,15440,255002,4030171020,258483551620,16267058,KSQ
003960,KR7003960002,사조대림,KOSPI,,28100,2,-300,-1.06,28200,28200,27400,30993,864618300,258437969400,9164467,STK
084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,6190,2,-70,-1.12,6280,6370,6140,203804,1270532970,257482514510,41596529,KSQ
425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,22350,1,250,1.13,22750,23700,22350,193003,4437606600,257210600000,11381000,KSQ
293480,KR7293480000,하나제약,KOSPI,,14410,2,-370,-2.5,14700,14790,14310,49992,725601720,256996799160,17772946,STK
036530,KR7036530004,SNT홀딩스,KOSPI,,15850,2,-340,-2.1,16000,16200,15690,20623,327305570,256460126780,16303886,STK
121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
271980,KR7271980005,제일약품,KOSPI,,17420,2,-310,-1.75,17310,17510,16940,24185,416711550,256305918960,14704872,STK
252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,5100,2,-180,-3.41,5200,5230,5050,200056,1023782030,255784614600,50153846,KSQ
099320,KR7099320004,쎄트렉아이,KOSDAQ,벤처기업부,28200,2,-1050,-3.59,28750,29100,27900,27555,777462150,255759837050,9085607,KSQ
00104K,KR700104K010,CJ4우(전환),KOSPI,,60900,2,-800,-1.3,61600,61700,58700,12178,727375700,255703976000,4226512,STK
298870,KR7298870007,우리벤처파트너스,KOSDAQ,중견기업부,2555,0,0,0.0,0,0,0,0,0,255500000000,100000000,KSQ
104700,KR7104700000,한국철강,KOSPI,,6010,1,40,0.67,5940,6180,5860,101257,608434770,255124500000,42450000,STK
246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,12010,2,-100,-0.83,12360,12500,11670,92810,1116994950,254605010180,21199418,KSQ
000480,KR7000480004,CR홀딩스,KOSPI,,9020,2,-720,-7.39,9700,9700,8890,394154,3613705910,253866384640,28144832,STK
010580,KR7010580009,에스엠벡셀,KOSPI,,2290,2,-235,-9.31,2475,2475,2275,480580,1135393735,253654012800,111251760,STK
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,17030,1,2120,14.22,14600,18640,14460,8439225,146030866690,252654908640,14827166,KSQ
000050,KR7000050005,경방,KOSPI,,9150,2,-100,-1.08,9250,9400,9100,13146,120991440,252494636700,27415270,STK
030530,KR7030530000,원익홀딩스,KOSDAQ,우량기업부,3280,2,-55,-1.65,3330,3350,3245,249835,817741755,251795818060,77237981,KSQ
004380,KR7004380002,삼익THK,KOSPI,,11970,2,-360,-2.92,12100,12310,11820,76421,914369880,251580000000,21000000,STK
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,8160,2,-340,-4.0,8490,8560,8130,484046,4001428150,251139986370,30664223,KSQ
256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,3690,2,-65,-1.73,3720,3775,3625,382186,1414822245,250936476885,67912443,KSQ
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,46050,2,-1500,-3.15,46850,47300,45000,117478,5375429900,250657250000,5455000,KSQ
293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,11180,1,180,1.64,10840,11530,10830,303260,3410027710,249970287860,22298866,KSQ
213500,KR7213500002,한솔제지,KOSPI,,10480,2,-110,-1.04,10590,10590,10380,91860,957782100,249430036480,23800576,STK
138580,KR7138580006,비즈니스온,KOSDAQ,벤처기업부,11050,2,-480,-4.16,11480,11480,10820,48979,537860790,249245601150,22556163,KSQ
000490,KR7000490003,대동,KOSPI,,10270,2,-620,-5.69,10600,10700,10190,350300,3621105620,247394625000,24065625,STK
086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,7450,2,-80,-1.06,7500,7780,7230,431156,3224566970,247210876600,33182668,KSQ
278650,KR7278650007,HLB바이오스텝,KOSDAQ,중견기업부,3120,2,-100,-3.11,3175,3180,3090,488913,1529290900,246019064200,78600340,KSQ
029460,KR7029460003,케이씨,KOSPI,,18160,1,70,0.39,17630,18260,17630,16767,302808180,245870358160,13554044,STK
096040,KR7096040001,이트론,KOSDAQ,투자주의환기종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
073640,KR7073640005,테라사이언스,KOSDAQ,투자주의환기종목(소속부없음),2675,5,-1145,-29.97,3250,3525,2675,34365224,100761940510,245066915000,91613800,KSQ
268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,244941204600,36667845,KSQ
460850,KR7460850001,동국씨엠,KOSPI,,8190,2,-320,-3.76,8370,8500,8100,156252,1283270500,244869992640,29898656,STK
214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,34050,2,-350,-1.02,34050,34500,32100,86155,2865032500,243761868000,7106760,KSQ
084690,KR7084690007,대상홀딩스,KOSPI,,6770,2,-160,-2.31,6850,6920,6700,62713,423822040,243348255360,36212538,STK
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),2535,1,10,0.4,2450,2765,2450,9182947,24108756145,243083783865,95891039,KSQ
294570,KR7294570007,쿠콘,KOSDAQ,벤처기업부,23500,2,-1850,-7.3,24950,24950,22950,92067,2168324200,243036034500,10254685,KSQ
038540,KR7038540001,상상인,KOSDAQ,우량기업부,4415,2,-5,-0.11,4460,4465,4305,132492,583292065,242061369375,55328313,KSQ
092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,20950,1,100,0.48,20700,21600,20400,405870,8503406550,241851832200,11571858,KSQ
001520,KR7001520006,동양,KOSPI,,1013,2,-6,-0.59,1024,1026,995,265616,267777890,241786955819,238684063,STK
032620,KR7032620007,유비케어,KOSDAQ,우량기업부,4615,2,-345,-6.96,4855,4935,4615,411239,1928115635,241411767875,52197139,KSQ
450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,3825,2,-65,-1.67,3885,3885,3740,215082,820230050,240750753750,62777250,STK
114810,KR7114810005,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),8180,2,-490,-5.65,8610,8670,8100,196155,1611768450,240394305060,29352174,KSQ
011330,KR7011330008,유니켐,KOSPI,,2805,2,-415,-12.89,3650,3670,2670,10789484,31812497245,240302031720,86284392,STK
071840,KR7071840003,롯데하이마트,KOSPI,,10100,2,-250,-2.42,10170,10270,9940,29195,294584640,239854353920,23607712,STK
005389,KR7005383005,현대차3우B,KOSPI,,99700,2,-1300,-1.29,101000,101000,99400,14650,1463169200,239723465600,2404448,STK
123040,KR7123040008,엠에스오토텍,KOSDAQ,중견기업부,5210,2,-130,-2.43,5360,5360,5150,485796,2548968950,238713135810,45643047,KSQ
052400,KR7052400009,코나아이,KOSDAQ,우량기업부,15880,2,-270,-1.67,16100,16140,15740,29087,461073120,238199984120,14999999,KSQ
051370,KR7051370005,인터플렉스,KOSDAQ,중견기업부,10160,2,-290,-2.78,10410,10410,10160,79617,813428880,237940214400,23327472,KSQ
025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,3080,2,-180,-5.52,3220,3250,3075,932552,2921102115,237870743880,77230761,KSQ
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,9280,2,-350,-3.63,9580,9870,9130,1965897,18837958820,237288411360,25680564,KSQ
036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,23450,2,-1000,-4.09,24150,24300,23400,30711,725807500,236000000000,10000000,KSQ
001270,KR7001270008,부국증권,KOSPI,,22700,1,350,1.57,22350,22750,22050,2724,60958400,235914906500,10369886,STK
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,17290,2,-460,-2.59,17630,17850,17250,129103,2263412430,235768188700,13628219,KSQ
005440,KR7005440003,현대지에프홀딩스,KOSPI,,3680,2,-5,-0.14,3630,3780,3605,304629,1123492915,235189848080,63823568,STK
093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,8000,2,-230,-2.79,8130,8230,8000,175196,1410292140,235167725100,29213382,KSQ
004980,KR7004980009,성신양회,KOSPI,,9560,1,160,1.7,9500,9820,9410,178110,1708099300,234373657880,24516073,STK
002810,KR7002810000,삼영무역,KOSPI,,12610,2,-160,-1.25,12700,12820,12610,23921,303919430,234345570120,18466948,STK
234080,KR7234080000,JW생명과학,KOSPI,,14780,2,-150,-1.0,15000,15160,14580,65248,968282760,234034708120,15834554,STK
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,10470,4,2410,29.9,8810,10470,8800,41305939,402668909990,233574099240,22308892,KSQ
432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,14650,1,1150,8.52,14300,15140,13580,6673546,96846849410,233354157960,15831354,KSQ
057680,KR7057680001,티사이언티픽,KOSDAQ,중견기업부,3460,2,-165,-4.55,3640,3640,3425,345102,1201655105,232671557900,67246115,KSQ
125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,14090,2,-430,-2.96,14650,14650,13880,417039,5879178200,232604739000,16496790,KSQ
418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,7830,2,-70,-0.89,7910,8150,7780,303125,2400490890,232137911460,29496558,KSQ
277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,11490,2,-450,-3.77,11610,12200,11360,199863,2304790800,231731819500,20150593,KSQ
023800,KR7023800006,인지컨트롤스,KOSPI,,14500,1,3230,28.66,11310,14650,11310,12928809,170035854230,231604736050,15809197,STK
071055,KR7071051007,한국금융지주우,KOSPI,,39400,2,-750,-1.87,40250,40250,39400,6512,257575100,231108001950,5858251,STK
016710,KR7016710006,대성홀딩스,KOSPI,,14320,2,-610,-4.09,14770,14780,14230,132499,1914629150,230883736650,16089459,STK
950170,KR8392080006,JTC,KOSDAQ,관리종목(소속부없음),4570,2,-105,-2.25,4800,4800,4500,188453,878056625,230824779570,50288623,KSQ
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,5220,2,-160,-2.97,5330,5340,5190,97000,509077280,230697054720,43692624,KSQ
104460,KR7104460001,디와이피엔에프,KOSDAQ,우량기업부,21350,2,-600,-2.73,21850,21950,21150,88445,1895199700,230342937500,10713625,KSQ
149950,KR7149950008,아바텍,KOSDAQ,중견기업부,14740,2,-10,-0.07,14620,14800,14590,8433,124124540,230210625000,15607500,KSQ
035510,KR7035510007,신세계 I&C,KOSPI,,13360,2,-240,-1.76,13570,13580,13260,46446,621499870,229964000000,17200000,STK
102260,KR7102260007,동성케미컬,KOSPI,,4625,3,0,0.0,4620,4660,4585,79490,365938845,229814992000,49689728,STK
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,12250,2,-400,-3.16,12380,12490,12250,9408,116118430,229781558120,18696628,KSQ
080420,KR7080420003,모다이노칩,KOSDAQ,우량기업부,2880,2,-45,-1.54,2885,2935,2775,19176,54688070,229598271360,79721622,KSQ
024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,3420,2,-125,-3.53,3545,3545,3370,488207,1682303230,229449946950,66507231,KSQ
318020,KR7318020005,포인트모바일,KOSDAQ,투자주의환기종목(소속부없음),18100,0,0,0.0,0,0,0,0,0,229187123200,12662272,KSQ
083450,KR7083450007,GST,KOSDAQ,우량기업부,24500,2,-450,-1.8,24650,25150,24500,65034,1609617500,228750639750,9317745,KSQ
356860,KR7356860007,티엘비,KOSDAQ,우량기업부,23250,3,0,0.0,23550,24200,23150,259333,6153773750,228608647500,9832630,KSQ
002020,KR7002020006,코오롱,KOSPI,,18080,2,-250,-1.36,18120,18260,17890,19680,354757800,228538310600,12626426,STK
365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,1632,2,-63,-3.72,1680,1684,1600,836094,1359083169,228381614620,139768430,KSQ
078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,2655,1,40,1.53,2660,2740,2635,5148606,13894032300,227940169005,85853171,KSQ
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,10570,2,-130,-1.21,10800,10860,10420,190579,2028259620,227417891170,21434297,KSQ
012800,KR7012800009,대창,KOSPI,,2490,1,355,16.63,2275,2625,2210,81385126,200639136000,227395545005,91140499,STK
229500,KR7229500004,노브메타파마,KONEX,일반기업부,20500,0,0,0.0,0,0,0,0,0,227354184000,11090448,KNX
030210,KR7030210009,다올투자증권,KOSPI,,3715,2,-35,-0.93,3700,3880,3415,661892,2478691070,226284758790,60911106,STK
011500,KR7011500006,한농화성,KOSPI,,14450,2,-640,-4.24,14900,14920,14330,138455,2019617130,225955256900,15637042,STK
081000,KR7081000002,일진다이아,KOSPI,,15910,2,-500,-3.05,16400,16400,15890,37903,605066730,225827302500,14202975,STK
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,19230,3,0,0.0,19230,19460,18900,21080,404494610,225288680400,11715480,KSQ
045970,KR7045970001,코아시아,KOSDAQ,중견기업부,8500,2,-450,-5.03,8910,9070,8500,328148,2861719300,225255338560,26314876,KSQ
035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,14460,2,-1100,-7.07,15520,15520,14460,72576,1066711690,225149968000,15527584,KSQ
004360,KR7004360004,세방,KOSPI,,11620,2,-470,-3.89,12000,12090,11600,160693,1881592390,224946238500,19308690,STK
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,3085,2,-550,-15.13,3350,3405,3085,7205740,23133388625,224932886570,72325687,KSQ
139990,KR7139990006,아주스틸,KOSPI,,8490,2,-210,-2.41,8610,8700,8460,22304,190400960,224579084610,26452189,STK
016590,KR7016590002,신대양제지,KOSPI,,5550,2,-30,-0.54,5550,5570,5460,89771,495608060,224458857400,40297820,STK
262260,KR7262260003,에이프로,KOSDAQ,벤처기업부,15480,2,-1020,-6.18,16290,16300,15410,198243,3127047680,224154087000,14461554,KSQ
150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,223669017000,38234020,KSQ
019680,KR7019680008,대교,KOSPI,,2635,1,25,0.96,2525,2650,2500,96154,247454020,223615524000,84702850,STK
